NAME_0,NAME_1,sum,mean,min,max,yrqtr,filename
United States,Connecticut,285142.4375,3.55415463447571,0,154,2017Q2,processed_2017Q2.tif
United States,Massachusetts,514833.46875,3.92395758628845,0,241,2017Q2,processed_2017Q2.tif
United States,New York,1231316.875,1.43241274356842,0,296,2017Q2,processed_2017Q2.tif
