NAME_0,NAME_1,sum,mean,min,max,yrqtr,filename
United States,Connecticut,271334.875,3.38205051422119,0,164,2018Q2,processed_2018Q2.tif
United States,Massachusetts,509068.875,3.8800208568573,0,274,2018Q2,processed_2018Q2.tif
United States,New York,1223495,1.42331349849701,0,286,2018Q2,processed_2018Q2.tif
