NAME_0,NAME_1,sum,mean,min,max,yrqtr,filename
United States,Connecticut,331400.03125,4.13073205947876,0,178,2017Q4,processed_2017Q4.tif
United States,Massachusetts,606264.1875,4.62082433700562,0,296,2017Q4,processed_2017Q4.tif
United States,New York,1432962.125,1.66699028015137,0,296,2017Q4,processed_2017Q4.tif
